source_dataset,official_split,file_id,raw_mask_path,standardized_mask_path,raw_mask_unique_values,standardized_mask_unique_values,standardization_status
REFUGE,test,T0100,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0100.png,data/processed/standardized_masks/refuge/test_T0100.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0101,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0101.png,data/processed/standardized_masks/refuge/test_T0101.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0102,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0102.png,data/processed/standardized_masks/refuge/test_T0102.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0103,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0103.png,data/processed/standardized_masks/refuge/test_T0103.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0104,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0104.png,data/processed/standardized_masks/refuge/test_T0104.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0105,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0105.png,data/processed/standardized_masks/refuge/test_T0105.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0106,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0106.png,data/processed/standardized_masks/refuge/test_T0106.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0107,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0107.png,data/processed/standardized_masks/refuge/test_T0107.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0108,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0108.png,data/processed/standardized_masks/refuge/test_T0108.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0109,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0109.png,data/processed/standardized_masks/refuge/test_T0109.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0110,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0110.png,data/processed/standardized_masks/refuge/test_T0110.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0111,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0111.png,data/processed/standardized_masks/refuge/test_T0111.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0112,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0112.png,data/processed/standardized_masks/refuge/test_T0112.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0113,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0113.png,data/processed/standardized_masks/refuge/test_T0113.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0114,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0114.png,data/processed/standardized_masks/refuge/test_T0114.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0115,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0115.png,data/processed/standardized_masks/refuge/test_T0115.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0116,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0116.png,data/processed/standardized_masks/refuge/test_T0116.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0117,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0117.png,data/processed/standardized_masks/refuge/test_T0117.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0118,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0118.png,data/processed/standardized_masks/refuge/test_T0118.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0119,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0119.png,data/processed/standardized_masks/refuge/test_T0119.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0120,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0120.png,data/processed/standardized_masks/refuge/test_T0120.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0121,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0121.png,data/processed/standardized_masks/refuge/test_T0121.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0122,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0122.png,data/processed/standardized_masks/refuge/test_T0122.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0123,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0123.png,data/processed/standardized_masks/refuge/test_T0123.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0124,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0124.png,data/processed/standardized_masks/refuge/test_T0124.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0125,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0125.png,data/processed/standardized_masks/refuge/test_T0125.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0126,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0126.png,data/processed/standardized_masks/refuge/test_T0126.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0127,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0127.png,data/processed/standardized_masks/refuge/test_T0127.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0128,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0128.png,data/processed/standardized_masks/refuge/test_T0128.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0129,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0129.png,data/processed/standardized_masks/refuge/test_T0129.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0130,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0130.png,data/processed/standardized_masks/refuge/test_T0130.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0131,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0131.png,data/processed/standardized_masks/refuge/test_T0131.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0132,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0132.png,data/processed/standardized_masks/refuge/test_T0132.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0133,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0133.png,data/processed/standardized_masks/refuge/test_T0133.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0134,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0134.png,data/processed/standardized_masks/refuge/test_T0134.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0135,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0135.png,data/processed/standardized_masks/refuge/test_T0135.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0136,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0136.png,data/processed/standardized_masks/refuge/test_T0136.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0137,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0137.png,data/processed/standardized_masks/refuge/test_T0137.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0138,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0138.png,data/processed/standardized_masks/refuge/test_T0138.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0139,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0139.png,data/processed/standardized_masks/refuge/test_T0139.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0140,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0140.png,data/processed/standardized_masks/refuge/test_T0140.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0141,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0141.png,data/processed/standardized_masks/refuge/test_T0141.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0142,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0142.png,data/processed/standardized_masks/refuge/test_T0142.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0143,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0143.png,data/processed/standardized_masks/refuge/test_T0143.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0144,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0144.png,data/processed/standardized_masks/refuge/test_T0144.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0145,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0145.png,data/processed/standardized_masks/refuge/test_T0145.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0146,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0146.png,data/processed/standardized_masks/refuge/test_T0146.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0147,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0147.png,data/processed/standardized_masks/refuge/test_T0147.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0148,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0148.png,data/processed/standardized_masks/refuge/test_T0148.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0149,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0149.png,data/processed/standardized_masks/refuge/test_T0149.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0150,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0150.png,data/processed/standardized_masks/refuge/test_T0150.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0151,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0151.png,data/processed/standardized_masks/refuge/test_T0151.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0152,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0152.png,data/processed/standardized_masks/refuge/test_T0152.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0153,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0153.png,data/processed/standardized_masks/refuge/test_T0153.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0154,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0154.png,data/processed/standardized_masks/refuge/test_T0154.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0155,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0155.png,data/processed/standardized_masks/refuge/test_T0155.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0156,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0156.png,data/processed/standardized_masks/refuge/test_T0156.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0157,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0157.png,data/processed/standardized_masks/refuge/test_T0157.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0158,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0158.png,data/processed/standardized_masks/refuge/test_T0158.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0159,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0159.png,data/processed/standardized_masks/refuge/test_T0159.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0160,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0160.png,data/processed/standardized_masks/refuge/test_T0160.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0161,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0161.png,data/processed/standardized_masks/refuge/test_T0161.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0162,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0162.png,data/processed/standardized_masks/refuge/test_T0162.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0163,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0163.png,data/processed/standardized_masks/refuge/test_T0163.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0164,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0164.png,data/processed/standardized_masks/refuge/test_T0164.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0165,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0165.png,data/processed/standardized_masks/refuge/test_T0165.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0166,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0166.png,data/processed/standardized_masks/refuge/test_T0166.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0167,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0167.png,data/processed/standardized_masks/refuge/test_T0167.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0168,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0168.png,data/processed/standardized_masks/refuge/test_T0168.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0169,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0169.png,data/processed/standardized_masks/refuge/test_T0169.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0170,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0170.png,data/processed/standardized_masks/refuge/test_T0170.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0171,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0171.png,data/processed/standardized_masks/refuge/test_T0171.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0172,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0172.png,data/processed/standardized_masks/refuge/test_T0172.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0173,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0173.png,data/processed/standardized_masks/refuge/test_T0173.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0174,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0174.png,data/processed/standardized_masks/refuge/test_T0174.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0175,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0175.png,data/processed/standardized_masks/refuge/test_T0175.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0176,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0176.png,data/processed/standardized_masks/refuge/test_T0176.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0177,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0177.png,data/processed/standardized_masks/refuge/test_T0177.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0178,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0178.png,data/processed/standardized_masks/refuge/test_T0178.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0179,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0179.png,data/processed/standardized_masks/refuge/test_T0179.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0180,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0180.png,data/processed/standardized_masks/refuge/test_T0180.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0181,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0181.png,data/processed/standardized_masks/refuge/test_T0181.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0182,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0182.png,data/processed/standardized_masks/refuge/test_T0182.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0183,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0183.png,data/processed/standardized_masks/refuge/test_T0183.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0184,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0184.png,data/processed/standardized_masks/refuge/test_T0184.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0185,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0185.png,data/processed/standardized_masks/refuge/test_T0185.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0186,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0186.png,data/processed/standardized_masks/refuge/test_T0186.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0187,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0187.png,data/processed/standardized_masks/refuge/test_T0187.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0188,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0188.png,data/processed/standardized_masks/refuge/test_T0188.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0189,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0189.png,data/processed/standardized_masks/refuge/test_T0189.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0190,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0190.png,data/processed/standardized_masks/refuge/test_T0190.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0191,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0191.png,data/processed/standardized_masks/refuge/test_T0191.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0192,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0192.png,data/processed/standardized_masks/refuge/test_T0192.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0193,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0193.png,data/processed/standardized_masks/refuge/test_T0193.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0194,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0194.png,data/processed/standardized_masks/refuge/test_T0194.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0195,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0195.png,data/processed/standardized_masks/refuge/test_T0195.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0196,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0196.png,data/processed/standardized_masks/refuge/test_T0196.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0197,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0197.png,data/processed/standardized_masks/refuge/test_T0197.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0198,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0198.png,data/processed/standardized_masks/refuge/test_T0198.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0199,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0199.png,data/processed/standardized_masks/refuge/test_T0199.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0200,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0200.png,data/processed/standardized_masks/refuge/test_T0200.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0201,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0201.png,data/processed/standardized_masks/refuge/test_T0201.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0202,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0202.png,data/processed/standardized_masks/refuge/test_T0202.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0203,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0203.png,data/processed/standardized_masks/refuge/test_T0203.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0204,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0204.png,data/processed/standardized_masks/refuge/test_T0204.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0205,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0205.png,data/processed/standardized_masks/refuge/test_T0205.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0206,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0206.png,data/processed/standardized_masks/refuge/test_T0206.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0207,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0207.png,data/processed/standardized_masks/refuge/test_T0207.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0208,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0208.png,data/processed/standardized_masks/refuge/test_T0208.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0209,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0209.png,data/processed/standardized_masks/refuge/test_T0209.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0210,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0210.png,data/processed/standardized_masks/refuge/test_T0210.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0211,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0211.png,data/processed/standardized_masks/refuge/test_T0211.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0212,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0212.png,data/processed/standardized_masks/refuge/test_T0212.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0213,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0213.png,data/processed/standardized_masks/refuge/test_T0213.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0214,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0214.png,data/processed/standardized_masks/refuge/test_T0214.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0215,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0215.png,data/processed/standardized_masks/refuge/test_T0215.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0216,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0216.png,data/processed/standardized_masks/refuge/test_T0216.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0217,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0217.png,data/processed/standardized_masks/refuge/test_T0217.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0218,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0218.png,data/processed/standardized_masks/refuge/test_T0218.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0219,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0219.png,data/processed/standardized_masks/refuge/test_T0219.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0220,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0220.png,data/processed/standardized_masks/refuge/test_T0220.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0221,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0221.png,data/processed/standardized_masks/refuge/test_T0221.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0222,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0222.png,data/processed/standardized_masks/refuge/test_T0222.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0223,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0223.png,data/processed/standardized_masks/refuge/test_T0223.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0224,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0224.png,data/processed/standardized_masks/refuge/test_T0224.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0225,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0225.png,data/processed/standardized_masks/refuge/test_T0225.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
